method,solver_params,pp_params_str,N,T,c,expected_res,nᵣ,objective,res_budget_μ,mean_r,median_r,min_r,max_r,mean_u,median_u,min_u,max_u,mean_nₛ,median_nₛ,min_nₛ,max_nₛ,mean_nᵣ,median_nᵣ,min_nᵣ,max_nᵣ,mean_time,median_time,min_time,max_time,mean_bytes,median_bytes,min_bytes,max_bytes,n_iterations,rng,reuse_tree,exploration_constant,depth
mcts_vanilla_depth=20_exploration_constant=3.0_n_iterations=50_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 50, :rng => Xoshiro(0x1b321f94a92a2d63, 0xfd9403ac007b6d6e, 0x36b204dd4b9ddb20, 0x592187b2ea24668f), :reuse_tree => true, :exploration_constant => 3.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,20.68,20.0,4.0,42.0,6.64,6.5,2,14,5.74,6.0,2,9,17.5,17.5,10,23,0.01632132027,0.0171921625,0.009775619,0.01821602,446441.68,186928.0,161536,5027280,50,"Xoshiro(0x1b321f94a92a2d63, 0xfd9403ac007b6d6e, 0x36b204dd4b9ddb20, 0x592187b2ea24668f)",true,3.0,20
mcts_vanilla_depth=20_exploration_constant=3.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x7c09901d02a7a5dd, 0x6dd9d8a0f8dca1a5, 0xfdbcc3ba4078d47c, 0x111c579b3a488fc0), :reuse_tree => true, :exploration_constant => 3.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,22.92,22.0,6.0,42.0,6.74,7.0,2,12,5.79,6.0,2,10,17.5,17.5,10,23,0.14468083955,0.14594955999999998,0.113390029,0.153489511,866568.8,206752.0,163936,19319760,400,"Xoshiro(0x7c09901d02a7a5dd, 0x6dd9d8a0f8dca1a5, 0xfdbcc3ba4078d47c, 0x111c579b3a488fc0)",true,3.0,20
mcts_vanilla_depth=20_exploration_constant=3.0_n_iterations=300_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 300, :rng => Xoshiro(0x6eed98a8fcc91319, 0x16802c3fdf1fcfbd, 0xa4716ca7459b4f60, 0x5e495daecb7c5d54), :reuse_tree => true, :exploration_constant => 3.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,23.56,22.0,4.0,44.0,7.16,7.0,1,13,6.11,6.0,1,11,17.5,17.5,10,23,0.10699546526,0.108654169,0.076246031,0.115652689,609044.72,199360.0,162304,12101072,300,"Xoshiro(0x6eed98a8fcc91319, 0x16802c3fdf1fcfbd, 0xa4716ca7459b4f60, 0x5e495daecb7c5d54)",true,3.0,20
mcts_vanilla_depth=20_exploration_constant=3.0_n_iterations=200_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 200, :rng => Xoshiro(0xc4a9ba75706de4df, 0x278bc068af7e7574, 0x4e2172ae8abde1aa, 0xd2bf4427780bc5ed), :reuse_tree => true, :exploration_constant => 3.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,22.02,22.0,6.0,46.0,6.88,7.0,2,12,5.83,6.0,2,11,17.5,17.5,10,23,0.07089560912,0.071808585,0.051582242,0.075050985,582886.64,194752.0,163360,7463440,200,"Xoshiro(0xc4a9ba75706de4df, 0x278bc068af7e7574, 0x4e2172ae8abde1aa, 0xd2bf4427780bc5ed)",true,3.0,20
mcts_vanilla_depth=20_exploration_constant=3.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x36c6569caef7a58f, 0x18bb3c5bff6a7382, 0x86a3687b0a1b4f0f, 0x0e34cd55a731db50), :reuse_tree => true, :exploration_constant => 3.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,23.56,24.0,6.0,38.0,7.29,7.0,2,11,6.22,6.0,2,10,17.5,17.5,10,23,0.36318548598,0.36651153000000003,0.301804044,0.378316725,890993.68,206464.0,167104,20865168,1000,"Xoshiro(0x36c6569caef7a58f, 0x18bb3c5bff6a7382, 0x86a3687b0a1b4f0f, 0x0e34cd55a731db50)",true,3.0,20
mcts_vanilla_depth=20_exploration_constant=10.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x40847c678269921d, 0xd76edd11175216e1, 0xb65afe63072b1556, 0xc98841cfdb95c7db), :reuse_tree => true, :exploration_constant => 10.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,24.98,24.0,4.0,44.0,6.9,7.0,2,11,5.9,6.0,2,10,17.5,17.5,10,23,0.28796825774,0.291540966,0.240460885,0.31705799,852237.2,198928.0,164512,19321104,800,"Xoshiro(0x40847c678269921d, 0xd76edd11175216e1, 0xb65afe63072b1556, 0xc98841cfdb95c7db)",true,10.0,20
mcts_vanilla_depth=20_exploration_constant=10.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0x12ed424246efaa30, 0x72b4d4a939a62e39, 0xe8effc8cbe95b603, 0x8d284f68db0d0eaf), :reuse_tree => true, :exploration_constant => 10.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,24.08,23.0,6.0,46.0,6.63,7.0,2,11,5.67,6.0,2,10,17.5,17.5,10,23,0.22185451221999997,0.22508263150000002,0.188783526,0.23177798,812750.48,187456.0,165760,20728464,600,"Xoshiro(0x12ed424246efaa30, 0x72b4d4a939a62e39, 0xe8effc8cbe95b603, 0x8d284f68db0d0eaf)",true,10.0,20
mcts_vanilla_depth=20_exploration_constant=10.0_n_iterations=50_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 50, :rng => Xoshiro(0x1f44882e832afeca, 0x5ecd6dd2c38831c1, 0x03e5f65b6df8d73c, 0xb677504317068872), :reuse_tree => true, :exploration_constant => 10.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,22.98,24.0,6.0,38.0,7.2,7.0,2,12,6.1,6.0,2,10,17.5,17.5,10,23,0.017949960830000004,0.0186101905,0.009916486,0.023653228,457079.44,210208.0,160864,5243664,50,"Xoshiro(0x1f44882e832afeca, 0x5ecd6dd2c38831c1, 0x03e5f65b6df8d73c, 0xb677504317068872)",true,10.0,20
mcts_vanilla_depth=20_exploration_constant=10.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x87292844933f4ab1, 0x9221d1d8eff195b1, 0x2556bacca874fdce, 0x4e3f12321166229c), :reuse_tree => true, :exploration_constant => 10.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,24.34,22.0,6.0,44.0,6.93,6.0,2,12,5.97,6.0,2,10,17.5,17.5,10,23,0.14372289813,0.146005129,0.113166575,0.15148925,867310.88,187408.0,167104,19854480,400,"Xoshiro(0x87292844933f4ab1, 0x9221d1d8eff195b1, 0x2556bacca874fdce, 0x4e3f12321166229c)",true,10.0,20
mcts_vanilla_depth=20_exploration_constant=10.0_n_iterations=300_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 300, :rng => Xoshiro(0x1f3fa5e98a11fa51, 0xde8cc99fec996cc9, 0x9b8f8f250dc06f8d, 0xff13e6740ac85c4f), :reuse_tree => true, :exploration_constant => 10.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,24.0,23.0,2.0,42.0,6.8,7.0,1,13,5.86,6.0,1,9,17.5,17.5,10,23,0.10931278665000001,0.111836362,0.08306058,0.117450534,808263.76,184288.0,161248,19314192,300,"Xoshiro(0x1f3fa5e98a11fa51, 0xde8cc99fec996cc9, 0x9b8f8f250dc06f8d, 0xff13e6740ac85c4f)",true,10.0,20
mcts_vanilla_depth=20_exploration_constant=10.0_n_iterations=200_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 200, :rng => Xoshiro(0x90c6cf900786f7f1, 0x9872b2580baee46f, 0x0f30d7a6546acddf, 0x2b70d97cf911bf9e), :reuse_tree => true, :exploration_constant => 10.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,24.26,26.0,8.0,44.0,6.81,7.0,2,11,5.8,6.0,2,9,17.5,17.5,10,23,0.07153734203,0.07363869249999999,0.051696061,0.078055395,602206.64,185680.0,160000,7348144,200,"Xoshiro(0x90c6cf900786f7f1, 0x9872b2580baee46f, 0x0f30d7a6546acddf, 0x2b70d97cf911bf9e)",true,10.0,20
mcts_vanilla_depth=20_exploration_constant=10.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x08b005b9bbeb4dcd, 0xeb32f6a926785cd8, 0xb0abd24d6f231d99, 0x7d8ac3a6de06e30f), :reuse_tree => true, :exploration_constant => 10.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,25.48,25.0,6.0,44.0,7.09,7.0,2,11,6.06,6.0,2,9,17.5,17.5,10,23,0.36716632985000003,0.37136254599999996,0.304602245,0.383876375,918539.92,200896.0,161344,21645840,1000,"Xoshiro(0x08b005b9bbeb4dcd, 0xeb32f6a926785cd8, 0xb0abd24d6f231d99, 0x7d8ac3a6de06e30f)",true,10.0,20
mcts_vanilla_depth=20_exploration_constant=1.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x1e2bf64b75cd242c, 0xe8d1b282654921ef, 0xf3e4c0fcca6720f6, 0xfbebf3de28e4ac14), :reuse_tree => true, :exploration_constant => 1.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,22.12,22.0,6.0,40.0,7.23,7.0,2,11,6.15,6.0,2,10,17.5,17.5,10,23,0.28094991863,0.28334649050000005,0.243428737,0.294127433,852482.96,216448.0,167008,19340688,800,"Xoshiro(0x1e2bf64b75cd242c, 0xe8d1b282654921ef, 0xf3e4c0fcca6720f6, 0xfbebf3de28e4ac14)",true,1.0,20
mcts_vanilla_depth=20_exploration_constant=1.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0x586fadd976072170, 0x49636eb5be68f139, 0xc4e567ac0123e0a3, 0xe46a880d101ab89c), :reuse_tree => true, :exploration_constant => 1.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,21.9,22.0,4.0,38.0,7.28,7.5,1,11,6.32,6.0,1,10,17.5,17.5,10,23,0.20864478166999997,0.2108249285,0.152296599,0.219277298,597861.36,209008.0,166720,8231200,600,"Xoshiro(0x586fadd976072170, 0x49636eb5be68f139, 0xc4e567ac0123e0a3, 0xe46a880d101ab89c)",true,1.0,20
mcts_vanilla_depth=20_exploration_constant=1.0_n_iterations=50_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 50, :rng => Xoshiro(0x13fe087a65df90c6, 0xf20b5b2a9c10b1f3, 0x8e3fba40e88afff8, 0xcf878b10cb424555), :reuse_tree => true, :exploration_constant => 1.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,19.78,20.0,2.0,42.0,6.54,6.0,1,12,5.71,6.0,1,11,17.5,17.5,10,23,0.01934368603,0.019412334,0.009840198,0.028359819,432257.68,183280.0,157120,5056752,50,"Xoshiro(0x13fe087a65df90c6, 0xf20b5b2a9c10b1f3, 0x8e3fba40e88afff8, 0xcf878b10cb424555)",true,1.0,20
mcts_vanilla_depth=20_exploration_constant=1.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0x20a2ac27618d1bb0, 0xeda2bafb15421f85, 0x8d6485fe0ada2947, 0xba2439b91804c578), :reuse_tree => true, :exploration_constant => 1.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,20.9,20.0,2.0,42.0,7.3,7.0,1,12,6.27,6.0,1,10,17.5,17.5,10,23,0.14266724604,0.1442580395,0.110876634,0.14908197,664578.24,202432.0,169696,9966384,400,"Xoshiro(0x20a2ac27618d1bb0, 0xeda2bafb15421f85, 0x8d6485fe0ada2947, 0xba2439b91804c578)",true,1.0,20
mcts_vanilla_depth=20_exploration_constant=1.0_n_iterations=300_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 300, :rng => Xoshiro(0x985be31b9202fd08, 0xf05097296c0e0994, 0x274974ce1ee77d55, 0x4d117de77dde8e09), :reuse_tree => true, :exploration_constant => 1.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,21.84,22.0,2.0,44.0,7.21,7.0,1,11,6.21,6.0,1,11,17.5,17.5,10,23,0.10576172868999999,0.107038895,0.080077867,0.11815051,576350.96,195904.0,163072,11127344,300,"Xoshiro(0x985be31b9202fd08, 0xf05097296c0e0994, 0x274974ce1ee77d55, 0x4d117de77dde8e09)",true,1.0,20
mcts_vanilla_depth=20_exploration_constant=1.0_n_iterations=200_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 200, :rng => Xoshiro(0x2694033d87b16cc6, 0x42c7e507d1fd557b, 0x1597311b70065c70, 0x05a27a05877d9a97), :reuse_tree => true, :exploration_constant => 1.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,20.28,20.0,2.0,36.0,6.7,7.0,1,11,5.83,6.0,1,10,17.5,17.5,10,23,0.0738677619,0.07212244500000001,0.050694079,0.116377732,584176.88,190768.0,162208,7630960,200,"Xoshiro(0x2694033d87b16cc6, 0x42c7e507d1fd557b, 0x1597311b70065c70, 0x05a27a05877d9a97)",true,1.0,20
mcts_vanilla_depth=20_exploration_constant=1.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0xdfa2de0c44d51304, 0x48889b8946fa2a0c, 0x0d5110e5c1cbe6a5, 0xad4de7b1283382d6), :reuse_tree => true, :exploration_constant => 1.0, :depth => 20)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,22.0,22.0,4.0,44.0,7.5,8.0,2,12,6.5,6.5,2,11,17.5,17.5,10,23,0.35816913715999993,0.36194325549999995,0.302130707,0.376916883,910502.8,216016.0,167968,19358256,1000,"Xoshiro(0xdfa2de0c44d51304, 0x48889b8946fa2a0c, 0x0d5110e5c1cbe6a5, 0xad4de7b1283382d6)",true,1.0,20
mcts_vanilla_depth=1_exploration_constant=9.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x16fdb78af8fd0f1c, 0x8d789e631158a39c, 0x129e6a1f9de74bcd, 0x01c6b6a855b87ebe), :reuse_tree => true, :exploration_constant => 9.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.64,28.0,12.0,44.0,8.24,8.0,3,13,7.14,7.0,3,11,17.5,17.5,10,23,0.05183162330999999,0.050260534499999995,0.044447078,0.079422359,425217.04,220288.0,154048,5022000,800,"Xoshiro(0x16fdb78af8fd0f1c, 0x8d789e631158a39c, 0x129e6a1f9de74bcd, 0x01c6b6a855b87ebe)",true,9.0,1
mcts_vanilla_depth=1_exploration_constant=9.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0xa74a8f07458cce68, 0x2f3914827d9a4843, 0x1b11d523959c2caf, 0x1e688d37bf730482), :reuse_tree => true, :exploration_constant => 9.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.1,28.0,14.0,42.0,8.33,8.0,5,12,7.15,7.0,4,11,17.5,17.5,10,23,0.038554072939999996,0.037271538,0.033948853,0.061452792,409046.0,222832.0,154528,5044752,600,"Xoshiro(0xa74a8f07458cce68, 0x2f3914827d9a4843, 0x1b11d523959c2caf, 0x1e688d37bf730482)",true,9.0,1
mcts_vanilla_depth=1_exploration_constant=9.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0xc6f5503413e19b27, 0x30e58f6ea1dc011c, 0xa5667221052e8f1d, 0x9cb94edd22c0103b), :reuse_tree => true, :exploration_constant => 9.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.56,28.0,10.0,44.0,8.42,8.0,3,13,7.25,7.0,3,11,17.5,17.5,10,23,0.025435340889999995,0.0254712885,0.023155397,0.027579499,448326.24,213712.0,154912,5028720,400,"Xoshiro(0xc6f5503413e19b27, 0x30e58f6ea1dc011c, 0xa5667221052e8f1d, 0x9cb94edd22c0103b)",true,9.0,1
mcts_vanilla_depth=1_exploration_constant=9.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0xb0cf469c90078b3e, 0x33be2e517f38cf0f, 0xe8d990400de0db43, 0xbcdb9ce61c33a027), :reuse_tree => true, :exploration_constant => 9.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.32,28.0,8.0,46.0,7.91,8.0,2,13,6.8,7.0,2,11,17.5,17.5,10,23,0.12803439954,0.1263880255,0.114750789,0.180069384,427084.64,219616.0,152032,5116272,2000,"Xoshiro(0xb0cf469c90078b3e, 0x33be2e517f38cf0f, 0xe8d990400de0db43, 0xbcdb9ce61c33a027)",true,9.0,1
mcts_vanilla_depth=1_exploration_constant=9.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0xd167729e25df7521, 0x7e9e517ead05a6de, 0x8776d8c8cbbf285e, 0x8274ea61d713a817), :reuse_tree => true, :exploration_constant => 9.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.06,28.0,12.0,48.0,8.07,8.0,3,13,6.93,7.0,3,11,17.5,17.5,10,23,0.09747171445000001,0.095899847,0.084242025,0.15431827,413211.84,228544.0,152512,5110224,1500,"Xoshiro(0xd167729e25df7521, 0x7e9e517ead05a6de, 0x8776d8c8cbbf285e, 0x8274ea61d713a817)",true,9.0,1
mcts_vanilla_depth=1_exploration_constant=9.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x0c726a238606bc8b, 0x3d0c897ab2f0461e, 0x299911c4a5746a19, 0x7a086c09dd6b6ce6), :reuse_tree => true, :exploration_constant => 9.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.84,28.0,12.0,46.0,8.29,8.0,5,13,7.1,7.0,4,11,17.5,17.5,10,23,0.06413123375,0.06344881399999999,0.055985112,0.087086812,454235.12,224272.0,154432,5037936,1000,"Xoshiro(0x0c726a238606bc8b, 0x3d0c897ab2f0461e, 0x299911c4a5746a19, 0x7a086c09dd6b6ce6)",true,9.0,1
mcts_vanilla_depth=1_exploration_constant=7.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x16fdb78af8fd0f1c, 0x8d789e631158a39c, 0x129e6a1f9de74bcd, 0x01c6b6a855b87ebe), :reuse_tree => true, :exploration_constant => 7.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.66,28.0,10.0,48.0,8.25,8.0,3,13,7.12,7.0,3,12,17.5,17.5,10,23,0.05270405456,0.051679073500000006,0.046380474,0.081642698,427465.36,227968.0,157120,6271272,800,"Xoshiro(0x16fdb78af8fd0f1c, 0x8d789e631158a39c, 0x129e6a1f9de74bcd, 0x01c6b6a855b87ebe)",true,7.0,1
mcts_vanilla_depth=1_exploration_constant=7.0_n_iterations=600_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 600, :rng => Xoshiro(0xa74a8f07458cce68, 0x2f3914827d9a4843, 0x1b11d523959c2caf, 0x1e688d37bf730482), :reuse_tree => true, :exploration_constant => 7.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,28.08,28.0,6.0,44.0,8.34,8.0,3,13,7.17,7.0,2,10,17.5,17.5,10,23,0.037658364039999996,0.037740041,0.033206181,0.042213785,407726.0,217840.0,153184,4953552,600,"Xoshiro(0xa74a8f07458cce68, 0x2f3914827d9a4843, 0x1b11d523959c2caf, 0x1e688d37bf730482)",true,7.0,1
mcts_vanilla_depth=1_exploration_constant=7.0_n_iterations=400_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 400, :rng => Xoshiro(0xc6f5503413e19b27, 0x30e58f6ea1dc011c, 0xa5667221052e8f1d, 0x9cb94edd22c0103b), :reuse_tree => true, :exploration_constant => 7.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.78,28.0,6.0,42.0,8.5,8.0,3,13,7.3,7.0,3,11,17.5,17.5,10,23,0.02557488722,0.02537752,0.023228243,0.036539763,449538.72,221008.0,156832,5031696,400,"Xoshiro(0xc6f5503413e19b27, 0x30e58f6ea1dc011c, 0xa5667221052e8f1d, 0x9cb94edd22c0103b)",true,7.0,1
mcts_vanilla_depth=1_exploration_constant=7.0_n_iterations=2000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 2000, :rng => Xoshiro(0xb0cf469c90078b3e, 0x33be2e517f38cf0f, 0xe8d990400de0db43, 0xbcdb9ce61c33a027), :reuse_tree => true, :exploration_constant => 7.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.56,28.0,8.0,46.0,7.89,8.0,2,12,6.8,7.0,2,11,17.5,17.5,10,23,0.12926319860000002,0.1277200435,0.116020301,0.17406351,426322.4,223360.0,152896,5122800,2000,"Xoshiro(0xb0cf469c90078b3e, 0x33be2e517f38cf0f, 0xe8d990400de0db43, 0xbcdb9ce61c33a027)",true,7.0,1
mcts_vanilla_depth=1_exploration_constant=7.0_n_iterations=1500_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1500, :rng => Xoshiro(0xd167729e25df7521, 0x7e9e517ead05a6de, 0x8776d8c8cbbf285e, 0x8274ea61d713a817), :reuse_tree => true, :exploration_constant => 7.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.3,28.0,8.0,48.0,8.03,8.0,2,13,6.84,7.0,2,12,17.5,17.5,10,23,0.0979510715,0.09666662649999999,0.086423463,0.143934761,413429.76,233824.0,157504,5019216,1500,"Xoshiro(0xd167729e25df7521, 0x7e9e517ead05a6de, 0x8776d8c8cbbf285e, 0x8274ea61d713a817)",true,7.0,1
mcts_vanilla_depth=1_exploration_constant=7.0_n_iterations=1000_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 1000, :rng => Xoshiro(0x0c726a238606bc8b, 0x3d0c897ab2f0461e, 0x299911c4a5746a19, 0x7a086c09dd6b6ce6), :reuse_tree => true, :exploration_constant => 7.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,29.04,28.0,10.0,44.0,8.15,8.0,3,13,6.95,7.0,3,10,17.5,17.5,10,23,0.06348552748,0.0630354615,0.055590824,0.106473259,452372.72,219184.0,153952,5043408,1000,"Xoshiro(0x0c726a238606bc8b, 0x3d0c897ab2f0461e, 0x299911c4a5746a19, 0x7a086c09dd6b6ce6)",true,7.0,1
mcts_vanilla_depth=1_exploration_constant=50.0_n_iterations=800_reuse_tree=true,"Dict{Symbol, Any}(:n_iterations => 800, :rng => Xoshiro(0x16fdb78af8fd0f1c, 0x8d789e631158a39c, 0x129e6a1f9de74bcd, 0x01c6b6a855b87ebe), :reuse_tree => true, :exploration_constant => 50.0, :depth => 1)","Dict{Symbol, Any}(:T => 42, :c => 3, :res_budget_μ => 4.0, :nᵣ => 6, :expected_res => 12)",100,42,3,12,6,PMDPs.Revenue(),4.0,27.48,28.0,12.0,46.0,8.36,8.0,4,13,7.27,7.0,4,11,17.5,17.5,10,23,0.05349912764,0.0530605225,0.047110927,0.080400874,422168.08,215776.0,155488,6353736,800,"Xoshiro(0x16fdb78af8fd0f1c, 0x8d789e631158a39c, 0x129e6a1f9de74bcd, 0x01c6b6a855b87ebe)",true,50.0,1
